"priority_code","priority_name","table_name","table_comment","field_order","field_name","field_comment","data_type","length","scale","nullable","default_value","dict_code","primary_key","foreign_key","foreign_key_ref","unique_key_part","remark"
"P0","核心运行层","pro_material_lot","物料批次表","4","supplier_id","供应商ID","bigint","20","","N","","","N","Y","pro_supplier_master.supplier_id","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_material_lot","物料批次表","5","gr_item_id","收货明细ID","bigint","20","","N","","","N","Y","pro_goods_receipt_item.gr_item_id","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_material_lot","物料批次表","6","received_qty","接收数量","numeric","18","6","N","0","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 decimal 调整为 numeric。"
"P0","核心运行层","pro_material_lot","物料批次表","7","available_qty","可用数量","numeric","18","6","N","0","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 decimal 调整为 numeric。"
"P0","核心运行层","pro_material_lot","物料批次表","8","uom","单位","varchar","20","","Y","","mes_uom","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_material_lot","物料批次表","9","manufacture_date","生产日期","date","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_material_lot","物料批次表","10","expire_date","失效日期","date","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_material_lot","物料批次表","11","lot_status","批次状态","varchar","20","","N","0","status_dict","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_material_lot","物料批次表","12","create_by","创建人","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_material_lot","物料批次表","13","create_time","创建时间","timestamp","","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_material_lot","物料批次表","14","update_by","更新人","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_material_lot","物料批次表","15","update_time","更新时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_material_lot","物料批次表","16","warehouse_id","仓库ID","bigint","20","","Y","","","N","Y","pro_warehouse_master.warehouse_id","N","仓库ID"
"P0","核心运行层","pro_material_lot","物料批次表","17","storage_location_id","库位ID","bigint","20","","Y","","","N","Y","pro_storage_location_master.storage_location_id","N","库位ID"
"P0","核心运行层","pro_material_lot","物料批次表","18","del_flag","逻辑删除标识","char","1","","N","'0'","sys_del_flag","N","N","","","0存在 2删除"
"P0","核心运行层","pro_material_lot","物料批次表","19","remark","备注","varchar","500","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_operation_consumption","工序投料表","1","op_consume_id","投料记录ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0","核心运行层","pro_operation_consumption","工序投料表","2","prod_order_id","生产工单ID","bigint","20","","N","","","N","Y","pro_production_order.prod_order_id","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_operation_consumption","工序投料表","3","order_op_id","工单工序ID","bigint","20","","N","","","N","Y","pro_order_operation.order_op_id","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_operation_consumption","工序投料表","4","op_exec_id","工序执行ID","bigint","20","","N","","","N","Y","pro_operation_execution.op_exec_id","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_operation_consumption","工序投料表","5","order_component_id","工单组件ID","bigint","20","","N","","","N","Y","pro_order_component.order_component_id","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_operation_consumption","工序投料表","6","material_id","物料ID","bigint","20","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_operation_consumption","工序投料表","7","material_lot_id","物料批次ID","bigint","20","","N","","","N","Y","pro_material_lot.material_lot_id","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_operation_consumption","工序投料表","8","serial_id","序列号ID","bigint","20","","N","","","N","Y","pro_serial_number.serial_id","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_operation_consumption","工序投料表","9","consume_qty","投料数量","numeric","18","6","N","0","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 decimal 调整为 numeric。"
"P0","核心运行层","pro_operation_consumption","工序投料表","10","consume_uom","投料单位","varchar","20","","Y","","mes_uom","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_operation_consumption","工序投料表","11","consume_type","投料类型","varchar","32","","Y","","mes_consume_type","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_operation_consumption","工序投料表","12","consume_time","投料时间","timestamp","","","Y","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_operation_consumption","工序投料表","13","create_by","创建人","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_operation_consumption","工序投料表","14","create_time","创建时间","timestamp","","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_operation_consumption","工序投料表","15","update_by","更新人","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_operation_consumption","工序投料表","16","update_time","更新时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_operation_consumption","工序投料表","17","del_flag","逻辑删除标识","char","1","","N","'0'","sys_del_flag","N","N","","","0存在 2删除"
"P0","核心运行层","pro_operation_consumption","工序投料表","18","remark","备注","varchar","500","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_system","SAP系统定义表","1","sap_system_id","SAP系统ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0","核心运行层","pro_sap_system","SAP系统定义表","2","sap_system_code","SAP系统编码","varchar","64","","N","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_system","SAP系统定义表","3","sap_system_name","SAP系统名称","varchar","128","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_system","SAP系统定义表","4","client_no","客户端号","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_system","SAP系统定义表","5","environment_type","环境类型","varchar","32","","Y","","type_dict","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_system","SAP系统定义表","6","endpoint_url","接口地址","varchar","500","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_system","SAP系统定义表","7","status","状态","varchar","20","","N","0","status_dict","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_system","SAP系统定义表","8","create_by","创建人","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_system","SAP系统定义表","9","create_time","创建时间","timestamp","","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_system","SAP系统定义表","10","update_by","更新人","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_system","SAP系统定义表","11","update_time","更新时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_system","SAP系统定义表","12","del_flag","逻辑删除标识","char","1","","N","'0'","sys_del_flag","N","N","","","0存在 2删除"
"P0","核心运行层","pro_sap_system","SAP系统定义表","13","remark","备注","varchar","500","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","1","sap_plant_ref_id","SAP工厂参考ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","2","sap_system_id","SAP系统ID","bigint","20","","N","","","N","Y","pro_sap_system.sap_system_id","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","3","sap_plant_code","SAP工厂编码","varchar","64","","N","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","4","sap_plant_name","SAP工厂名称","varchar","128","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","5","company_code","公司代码","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","6","status","状态","varchar","20","","N","0","status_dict","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","7","last_sync_time","最后同步时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","8","create_by","创建人","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","9","create_time","创建时间","timestamp","","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","10","update_by","更新人","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","11","update_time","更新时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","12","del_flag","逻辑删除标识","char","1","","N","'0'","sys_del_flag","N","N","","","0存在 2删除"
"P0","核心运行层","pro_sap_plant_ref","SAP工厂参考表","13","remark","备注","varchar","500","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","1","sap_material_ref_id","SAP物料参考ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","2","sap_system_id","SAP系统ID","bigint","20","","N","","","N","Y","pro_sap_system.sap_system_id","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","3","sap_material_code","SAP物料编码","varchar","64","","N","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","4","sap_material_name","SAP物料名称","varchar","128","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","5","plant_code","工厂编码","varchar","64","","N","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","6","material_type","物料类型","varchar","32","","Y","","mes_material_type","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","7","base_uom","基本单位","varchar","20","","Y","","mes_uom","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","8","status","状态","varchar","20","","N","0","status_dict","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","9","last_sync_time","最后同步时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","10","create_by","创建人","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","11","create_time","创建时间","timestamp","","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","12","update_by","更新人","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","13","update_time","更新时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","14","del_flag","逻辑删除标识","char","1","","N","'0'","sys_del_flag","N","N","","","0存在 2删除"
"P0","核心运行层","pro_sap_material_ref","SAP物料参考表","15","remark","备注","varchar","500","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","1","sap_bom_ref_id","SAP BOM参考ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","2","sap_system_id","SAP系统ID","bigint","20","","N","","","N","Y","pro_sap_system.sap_system_id","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","3","sap_bom_no","SAP BOM编号","varchar","64","","N","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","4","sap_bom_alt","SAP替代BOM","varchar","64","","Y","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","5","plant_code","工厂编码","varchar","64","","N","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","6","bom_usage","BOM用途","varchar","64","","Y","","mes_bom_usage","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","7","material_code","物料编码","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","8","valid_from","有效开始日期","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","9","valid_to","有效结束日期","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","10","status","状态","varchar","20","","N","0","status_dict","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","11","last_sync_time","最后同步时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","12","create_by","创建人","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","13","create_time","创建时间","timestamp","","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","14","update_by","更新人","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","15","update_time","更新时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","16","del_flag","逻辑删除标识","char","1","","N","'0'","sys_del_flag","N","N","","","0存在 2删除"
"P0","核心运行层","pro_sap_bom_ref","SAP BOM头参考表","17","remark","备注","varchar","500","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","1","sap_bom_item_ref_id","SAP BOM行参考ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","2","sap_bom_ref_id","SAP BOM参考ID","bigint","20","","N","","","N","Y","pro_sap_bom_ref.sap_bom_ref_id","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","3","sap_item_node_no","SAP项目节点号","varchar","64","","N","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","4","sap_item_no","SAP项目号","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","5","component_code","组件编码","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","6","component_qty","组件数量","numeric","18","6","N","0","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 decimal 调整为 numeric。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","7","component_uom","组件单位","varchar","20","","Y","","mes_uom","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","8","valid_from","有效开始日期","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","9","valid_to","有效结束日期","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","10","item_status","项目状态","varchar","20","","N","0","status_dict","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","11","last_sync_time","最后同步时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","12","create_by","创建人","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","13","create_time","创建时间","timestamp","","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","14","update_by","更新人","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","15","update_time","更新时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","16","del_flag","逻辑删除标识","char","1","","N","'0'","sys_del_flag","N","N","","","0存在 2删除"
"P0","核心运行层","pro_sap_bom_item_ref","SAP BOM行参考表","17","remark","备注","varchar","500","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","1","sap_routing_ref_id","SAP工艺路线参考ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","2","sap_system_id","SAP系统ID","bigint","20","","N","","","N","Y","pro_sap_system.sap_system_id","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","3","sap_routing_group","SAP工艺路线组","varchar","64","","Y","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","4","sap_group_counter","SAP组计数器","varchar","64","","Y","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","5","plant_code","工厂编码","varchar","64","","N","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","6","material_code","物料编码","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","7","valid_from","有效开始日期","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","8","valid_to","有效结束日期","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","9","status","状态","varchar","20","","N","0","status_dict","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","10","last_sync_time","最后同步时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","11","create_by","创建人","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","12","create_time","创建时间","timestamp","","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","13","update_by","更新人","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","14","update_time","更新时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","15","del_flag","逻辑删除标识","char","1","","N","'0'","sys_del_flag","N","N","","","0存在 2删除"
"P0","核心运行层","pro_sap_routing_ref","SAP工艺路线参考表","16","remark","备注","varchar","500","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","1","sap_operation_ref_id","SAP工序参考ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","2","sap_routing_ref_id","SAP工艺路线参考ID","bigint","20","","N","","","N","Y","pro_sap_routing_ref.sap_routing_ref_id","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","3","sap_operation_no","SAP工序号","varchar","64","","N","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","4","sap_work_center_code","SAP工作中心编码","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","5","operation_desc","工序说明","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","6","standard_time","标准工时","numeric","18","2","Y","0","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 decimal 调整为 numeric。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","7","time_uom","时间单位","varchar","20","","Y","","mes_uom","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","8","status","状态","varchar","20","","N","0","status_dict","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","9","last_sync_time","最后同步时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","10","create_by","创建人","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","11","create_time","创建时间","timestamp","","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","12","update_by","更新人","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","13","update_time","更新时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","14","del_flag","逻辑删除标识","char","1","","N","'0'","sys_del_flag","N","N","","","0存在 2删除"
"P0","核心运行层","pro_sap_operation_ref","SAP工序参考表","15","remark","备注","varchar","500","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_work_center_ref","SAP工作中心参考表","1","sap_work_center_ref_id","SAP工作中心参考ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0","核心运行层","pro_sap_work_center_ref","SAP工作中心参考表","2","sap_system_id","SAP系统ID","bigint","20","","N","","","N","Y","pro_sap_system.sap_system_id","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_work_center_ref","SAP工作中心参考表","3","sap_work_center_code","SAP工作中心编码","varchar","64","","N","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_work_center_ref","SAP工作中心参考表","4","plant_code","工厂编码","varchar","64","","N","","","N","N","","Y","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_work_center_ref","SAP工作中心参考表","5","work_center_name","工作中心名称","varchar","128","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_work_center_ref","SAP工作中心参考表","6","work_center_category","工作中心类别","varchar","64","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_work_center_ref","SAP工作中心参考表","7","status","状态","varchar","20","","N","0","status_dict","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_work_center_ref","SAP工作中心参考表","8","last_sync_time","最后同步时间","timestamp","","","Y","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0","核心运行层","pro_sap_work_center_ref","SAP工作中心参考表","9","create_by","创建人","varchar","64","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。"
"P0","核心运行层","pro_sap_work_center_ref","SAP工作中心参考表","10","create_time","创建时间","timestamp","","","N","","","N","N","","N","基础版字段定义，后续可按数据库规范细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
